User-ID;ISBN;Book-Rating
141901;0553280341;7
141901;0684832291;9
141901;0743227441;10
141901;0767905385;9
141902;0316666343;10
141902;0316969443;10
141902;0374121230;9
141902;0375706771;9
141902;0380717018;8
141902;0425169863;8
141902;0446606812;10
141902;0446672211;10
141902;0449002411;7
141902;0451197747;5
141902;067169507X;10
141902;074322535X;10
141902;0842329218;10
141902;0918949165;10
141902;1576737330;10
141958;0140071814;8
141958;0142001805;8
141958;0312924585;9
141958;0312971346;7
141958;0312976275;7
141958;0440206154;7
141958;0440236169;8
141958;0446670251;7
141958;0515120456;8
141958;0515127485;8
141958;051513306X;8
141958;0670032891;8
141958;0671038567;6
142005;0380725827;10
142005;0425097609;7
142005;0441783589;7
142005;0446394521;8
142005;0553296981;10
142005;0804102988;7
142039;0380710722;8
142062;0060915544;10
142062;0316781266;6
142062;0440212561;10
142062;0440215625;10
142062;0440217563;10
142062;044022425X;9
142062;0452282152;9
142062;0553348981;8
142121;0060930535;9
142121;0060932759;10
142121;0060987529;7
142121;0061015725;7
142121;0140293248;7
142121;0142002267;7
142121;015100692X;6
142121;0312282990;10
142121;031242227X;8
142121;0312983867;3
142121;0316143464;7
142121;0316777730;7
142121;0345361792;10
142121;0375504397;8
142121;0380816547;7
142121;038531258X;9
142121;038550926X;7
142121;0425107469;9
142121;0440498058;10
142121;0441008534;10
142121;0441009239;10
142121;0441010512;10
142121;0445406518;7
142121;044651862X;9
142121;0446672211;9
142121;0451166892;10
142121;0451210743;7
142121;0553213237;10
142121;0609608444;9
142121;0671027360;7
142121;0671623249;10
142121;068484267X;10
142121;1400031362;9
142121;140003180X;7
142143;0312265867;10
142143;0375703861;8
142143;0399144463;6
142143;0449911519;10
142143;0618002219;10
142143;0786884592;5
142212;034543448X;5
142212;0380726238;6
142212;0380726289;5
142212;0425174271;10
142212;0425179885;10
142212;0671024094;5
142212;0671026011;5
142212;0671042262;5
142256;006019491X;8
142256;0060987561;8
142256;0156027321;8
142256;0316168815;9
142256;0375506039;8
142256;0380730138;7
142256;0380789884;10
142256;0385502532;6
142256;0385720106;8
142256;042518630X;8
142256;0425192733;10
142256;0439049962;5
142256;0440217547;8
142256;0440235162;9
142256;0446350982;9
142256;0446354732;9
142256;0446530522;9
142256;0446604801;9
142256;0446607657;7
142256;0451197747;8
142256;0452282152;9
142256;0452282829;8
142256;0553250531;8
142256;0553260960;7
142256;0553279378;7
142256;0671016768;10
142256;0671028383;9
142256;067168390X;8
142256;0786868716;7
142256;1565122968;8
142479;0060930535;10
142479;0061099708;6
142479;0140077022;10
142479;0142001821;7
142479;0156006529;7
142479;015600710X;9
142479;0156711427;8
142479;0312195516;9
142479;0316601950;10
142479;0316789844;7
142479;0375726403;9
142479;0440213320;8
142479;0440217520;9
142479;0446603309;7
142479;0449002632;8
142479;0679721886;9
142479;0679776818;10
142479;068487217X;9
142479;0688177859;9
142479;0971880107;4
142524;0060199652;9
142524;0060391448;9
142524;0060392452;8
142524;0060934719;9
142524;0060987103;9
142524;0061044431;9
142524;0062505319;10
142524;0064407675;9
142524;0141000198;8
142524;0312150601;9
142524;0312263120;7
142524;0316780375;8
142524;0345361792;10
142524;0345423402;8
142524;0345449347;7
142524;0375726403;10
142524;0380730200;8
142524;0380789035;9
142524;0380807343;9
142524;0385482388;9
142524;0385504209;10
142524;0385507593;8
142524;0385720467;8
142524;0385722206;9
142524;0385722435;8
142524;0399145990;9
142524;0399146431;9
142524;0425117383;6
142524;0439425220;9
142524;0552996181;9
142524;055321313X;8
142524;0553277472;9
142524;0553281747;9
142524;0553283685;7
142524;0670892963;4
142524;0679412956;6
142524;0679432477;10
142524;0679454489;8
142524;0679879242;10
142524;0679879250;10
142524;0679879269;10
142524;0679886370;7
142524;0743469801;7
142524;0765341972;5
142524;0802130208;8
142524;0805063897;8
142524;0811811409;8
142524;0812967240;8
142524;0871134799;4
142524;1573220876;9
142524;1573227889;8
142579;0312983271;7
142579;0425172546;5
142579;0425179885;8
142579;0446602612;9
142579;0446602620;8
142579;0446606324;9
142579;0446609943;7
142579;0446610038;8
142579;0446611808;10
142579;0451199685;8
142579;0451207521;7
142579;0515133302;10
142579;055358099X;6
142579;0553586122;8
142579;0671888587;7
142579;0804119724;9
142579;1551668270;7
142579;1551669412;7
142584;0060930535;8
142584;0345301110;9
142584;0441790348;10
142584;0446364193;9
142584;0446605484;9
142584;0446608815;8
142584;0446609404;7
142584;0446611212;8
142584;0451160525;7
142584;0451163524;7
142584;067172262X;7
142584;0684801523;10
142584;0743436210;8
142600;0061009504;9
142600;0425188787;8
142600;044023722X;4
142600;0449208672;8
142600;0451188489;10
142600;0553287346;8
142600;0553575104;4
142600;0971880107;1
142600;1400031354;10
142600;1400034779;9
142623;0060915544;10
142623;006092988X;10
142623;0064472272;7
142623;0316769487;8
142623;0316777730;8
142623;0345339703;9
142623;037582233X;8
142623;038533348X;10
142623;0385720955;8
142623;0394404289;8
142623;055327449X;10
142623;0553375407;8
142623;0679805273;8
142715;0060008032;2
142715;0060928336;7
142715;0316666343;7
142715;0345443284;5
142715;0375703055;7
142715;037570504X;5
142715;0440226430;7
142715;0446525502;7
142715;0446530891;7
142715;0446672211;7
142715;0451190491;10
142715;0452282829;2
142715;0679433023;3
142715;0688170528;9
142715;0743227441;10
142715;0743418204;8
142745;0060090367;6
142745;0061092177;7
142745;0312291639;6
142745;0375725784;6
142745;0375726403;8
142745;0440223202;7
142745;0440235596;7
142745;0451203771;6
142745;0671028367;5
142745;0743225082;7
142745;0804111359;3
142745;0804115613;8
142745;0836213319;10
142801;0345342968;10
142801;0446310786;10
142801;0671695304;10
142823;0140132708;7
142823;0804106304;9
142823;0877733759;9
142861;0060096195;9
142861;0312291639;8
142861;0385333412;9
142861;1573225789;6
143011;006000438X;7
143011;0066214440;7
143011;0375726349;7
143011;0446519723;6
143011;0671524313;5
143103;3404148665;8
143134;0028604199;6
143134;0380012863;10
143134;0440234743;10
143134;0440241073;10
143134;0440241537;10
143134;055328942X;10
143134;0553582747;8
143134;0618002219;10
143163;0060928336;10
143163;0380817691;10
143163;0385424736;7
143163;0425152499;10
143163;043935806X;10
143163;043936213X;10
143163;0446605239;10
143163;0446606812;8
143163;0446608955;10
143163;0446610399;10
143163;0451184963;10
143163;0451188454;10
143163;0553255762;10
143163;0553296981;9
143163;0553569074;10
143163;0670813648;10
143163;0670869902;10
143163;0671024094;10
143163;0671026011;10
143163;0671038443;10
143163;0671670689;9
143163;0679734775;8
143163;0679744398;10
143163;0688149790;10
143163;0743437802;10
143163;0786881852;9
143163;080410526X;9
143163;1558532161;10
143163;1558743669;10
143163;1558744630;10
143175;0060987049;6
143175;0316602051;9
143175;0316666009;9
143175;0316666343;10
143175;0316789089;7
143175;0345422392;6
143175;0373825013;8
143175;0380756250;8
143175;0385335482;8
143175;0385503822;8
143175;0399144714;8
143175;0399148779;7
143175;0425133516;9
143175;0425133540;9
143175;0425158632;10
143175;0440222842;8
143175;0446364193;8
143175;0446364800;10
143175;0446610038;10
143175;0446610542;8
143175;0446612545;9
143175;051512219X;9
143175;0553568760;8
143175;0553580930;10
143175;0553801430;7
143175;0671034006;8
143175;0671739735;8
143175;0684810395;6
143175;0688163165;9
143175;0743411250;8
143175;0743418174;8
143175;0836220870;6
143175;0884046818;8
143211;0066214122;7
143211;0345338588;9
143211;0345370775;7
143211;0380710218;8
143211;0380732661;8
143211;0380791978;9
143211;0425175405;8
143211;0446602612;8
143211;0446603589;7
143211;0446604844;7
143211;0553562738;8
143211;0671021001;8
143211;076790382X;8
143211;0767905180;7
143253;0060256656;10
143253;014028009X;10
143253;0140374248;8
143253;0312983298;9
143253;0316666343;9
143253;0373483503;8
143253;0385317093;10
143253;0440211263;10
143253;0446608955;10
143253;0446611867;10
143253;0671020293;10
143253;0671443283;10
143253;067164257X;10
143253;0671729454;10
143253;0684814994;10
143253;0842321934;9
143294;0316603570;9
143294;0380711524;8
143294;0446610038;8
143294;055356160X;6
143294;0553571818;8
143294;0679731148;10
143294;0804119708;9
143294;0804119716;10
143294;0804119724;10
143415;0060915544;8
143415;0060921145;5
143415;006092988X;10
143415;0060977493;10
143415;0140430725;3
143415;014200023X;5
143415;0312282990;9
143415;0345342968;9
143415;0345384911;8
143415;0345392825;9
143415;0345423291;9
143415;0375412824;9
143415;0375502238;10
143415;037570485X;8
143415;037582233X;9
143415;0380014300;10
143415;038542017X;9
143415;0385498802;7
143415;0440226104;8
143415;0446609145;5
143415;0446612790;6
143415;0446692298;6
143415;0449907481;9
143415;0449908798;5
143415;0449912558;10
143415;0452281784;5
143415;0553268880;8
143415;0679410325;8
143415;0679744398;10
143415;0743227441;10
143415;0743418190;3
143415;0743454529;10
143415;0804106304;10
143415;0804117683;5
143415;1570613818;9
143415;1573226521;9
143415;193156146X;9
143415;1931561648;9
143427;0060511508;5
143427;0440236673;8
143427;0515135739;7
143497;0060392452;8
143497;0060540753;9
143497;014029628X;8
143497;015100692X;8
143497;0156005891;7
143497;0312140940;6
143497;0312195516;9
143497;0425184943;8
143497;0440241073;7
143497;067976402X;9
143497;1400030927;8
143715;006000438X;6
143715;0156028778;7
143715;0312282990;7
143715;0316779423;4
143715;0385475721;5
143715;0679735909;5
143715;0743227441;6
143715;0874776945;5
143792;0060928336;8
143792;0060938455;5
143792;0064407675;7
143792;014100018X;6
143792;0316910333;6
143792;0380813815;9
143792;0385498721;8
143792;0440204887;7
143792;0446670251;7
143792;0446672211;9
143792;0446676098;5
143792;0609804138;8
143792;0802139868;3
143809;0060915544;7
143809;0141000198;6
143809;0375506276;8
143809;0375707972;10
143809;0380789019;9
143809;0385420161;8
143809;0452282829;5
143809;0671510053;9
143809;0679735909;10
143837;0060927569;9
143837;0312990456;10
143837;0380725711;7
143837;0385479565;7
143837;0425154092;9
143837;0425158616;8
143837;0425169863;8
143837;0439139600;10
143837;043936213X;10
143837;0440173701;6
143837;0449003787;10
143837;0449221482;10
143837;0449223604;10
143837;0553561618;8
143837;080410526X;8
143837;0805010858;10
143909;0060926317;6
143909;0345348036;10
143909;0380012863;8
143909;0380727501;5
143909;0380977788;9
143909;044048474X;8
143909;0451176464;6
143909;0679735771;7
143909;0684853949;8
143964;0064407675;9
143964;0394800389;9
143964;0439064864;8
143964;0670894184;10
143964;0842329129;10
143964;084232920X;8
143964;0842329218;10
143964;0842329242;9
143964;0842329250;8
143964;0842329269;8
143964;0842329285;8
143964;0842332251;9
143964;084233226X;9
143964;0894803204;9
143964;1558745718;6
143964;1558747028;7
143964;1576737330;10
143968;0140179836;8
143968;014028009X;9
143968;0142000892;8
143968;0312278586;8
143968;0316284955;10
143968;0316777722;10
143968;0374199698;9
143968;0385314744;9
143968;0385335482;9
143968;0679746048;9
143968;0684814994;7
143968;0684853949;5
143968;0684857820;8
143968;080411868X;9
143968;1558746463;6
144038;0060916508;10
144038;0060921145;10
144038;0060922532;8
144038;0060927569;9
144038;0060930535;10
144038;0060987529;10
144038;0060988649;9
144038;0312199430;10
144038;0312305060;10
144038;031242227X;10
144038;0316569321;9
144038;0345391810;9
144038;0345391829;9
144038;0375701907;10
144038;0375726403;10
144038;038000321X;10
144038;0385334036;7
144038;0425179613;10
144038;0440180295;10
144038;0446675059;8
144038;0449005615;9
144038;0671537458;8
144038;0679457526;7
144038;0679723161;9
144038;068487217X;9
144038;0688177859;10
144038;0804106304;10
144038;081297106X;10
144194;0312278586;7
144194;0375706771;10
144194;0553213148;7
144194;0553213172;6
144194;0553269216;2
144194;0767905180;10
144194;0805063889;10
144223;0440221471;8
144223;0765340747;7
144255;0060392452;8
144255;0061006629;5
144255;0312195516;4
144255;0316779423;8
144255;0345424719;6
144255;038542471X;8
144255;0385424728;7
144255;0385424736;8
144255;0385490992;4
144255;0440214041;6
144255;0440224764;6
144255;0440234743;5
144255;0440236673;7
144255;0446310786;10
144255;0446527165;6
144255;0446603422;9
144255;0446604666;9
144255;0451188454;7
144255;0452282152;7
144255;0452283205;8
144255;0671028375;5
144255;0743222008;6
144255;1400034779;8
144255;1573228737;7
144318;0312966091;9
144318;0312966970;9
144318;0312971346;9
144318;0312976275;9
144318;0312980140;9
144318;0312983867;9
144318;0312990456;9
144318;0316899984;8
144318;0345413873;9
144318;0345447867;9
144318;0385508042;9
144318;0425135020;8
144318;0425182908;6
144318;0440207770;7
144318;0451149513;8
144318;0451153553;6
144318;0515114693;8
144318;0515124893;8
144318;0515126772;8
144318;0553268880;7
144318;0553279912;8
144318;0553280341;8
144318;0553294903;7
144318;0553571818;8
144318;0553582127;9
144318;067100042X;8
144318;0671001795;9
144318;0671002481;9
144318;0671036505;8
144318;0743467523;8
144318;1551666022;9
144455;038000321X;7
144455;042510107X;10
144455;0425152898;5
144455;0452257743;9
144455;0553579754;10
144455;0679419462;10
144455;1576737330;5
144478;006016848X;7
144478;0312924585;8
144478;0345350685;6
144478;0345353145;5
144478;034539657X;7
144478;0345422317;8
144478;0425120279;10
144478;0425147517;8
144478;0425165566;7
144478;043935806X;10
144478;0440214041;5
144478;0440220602;3
144478;0446364193;7
144478;0446606189;7
144478;0449223345;7
144478;0451183665;7
144478;0553561618;7
144478;0553564528;7
144478;0553582755;6
144478;0553584049;7
144478;0743437640;8
144516;0060976845;5
144516;0060987561;5
144516;0140244824;4
144516;0140298479;5
144516;0316601950;5
144516;0316781142;5
144516;0345392825;5
144516;0375727345;7
144516;0385265700;5
144516;0425162443;7
144516;0425167313;5
144516;0425179672;5
144516;0452283205;4
144531;0060085444;7
144531;0060090375;8
144531;0060540753;9
144531;0060929871;9
144531;0060964049;9
144531;0061097101;7
144531;0062505319;8
144531;014029628X;8
144531;0312265867;9
144531;0312966091;9
144531;0312966970;9
144531;0312969252;7
144531;0312980140;9
144531;0312983271;7
144531;0312990456;9
144531;0316601950;8
144531;0316666343;9
144531;0373250126;7
144531;0380780860;9
144531;0385336810;9
144531;0385508042;8
144531;0440224764;8
144531;0440498058;8
144531;0446364703;7
144531;0449215296;7
144531;0515121843;8
144531;0515122734;9
144531;0515127221;9
144531;0515131229;9
144531;055321313X;9
144531;0553295977;8
144531;0671001795;9
144531;0671034022;9
144531;0743237188;8
144531;0743418174;8
144531;0743477081;8
144531;0767907817;8
144531;0767912233;8
144531;080411868X;8
144531;1551669498;8
144531;1573229326;7
144531;1573229725;9
144555;0060932759;8
144555;0316601950;10
144555;0316666343;10
144555;0316693294;7
144555;0345387651;10
144555;0345439104;10
144555;0380704587;9
144555;0380710218;10
144555;0380726254;9
144555;0385319207;10
144555;0425174271;8
144555;0440206154;9
144555;0440220602;9
144555;0440224675;9
144555;0452282152;10
144555;0671002481;10
144555;0743206045;7
144555;0743439740;7
144555;0804106304;9
144619;0061094129;7
144619;0142001805;10
144619;0345380371;7
144619;0345391055;10
144619;034540288X;7
144619;0375506039;8
144619;0385472943;9
144619;0385472951;9
144619;0385493800;9
144619;0399142282;7
144619;0425146812;9
144619;055356451X;6
144619;055358099X;7
144619;0671034057;6
144619;0679446486;7
144619;1551660717;7
144667;0061020648;9
144667;0380718839;8
144667;0399145672;9
144667;0399149422;8
144667;0425179885;8
144667;0441003257;9
144667;0671729411;8
144667;0679459618;7
144667;0684810387;8
144699;0345404769;5
144699;0553560735;5
144828;0060928336;8
144828;0060976845;7
144828;0140185216;7
144828;0345409671;8
144828;0345424719;8
144828;0440206154;8
144828;0451191153;9
144828;0553275976;7
144828;0671036505;6
144828;080411868X;6
144899;014023313X;6
144899;0140245162;8
144899;0385334036;6
144899;0385505833;5
144899;044900371X;8
144899;0767905199;8
144899;0786868619;8
144910;0064404994;9
144910;0064405052;9
144910;0312195516;9
144910;0553250426;7
144910;0553258001;7
144910;0553375407;5
144997;0316569321;9
144997;0345360001;9
144997;0385420161;8
144997;0452266564;8
144997;0553213237;7
145003;0140131558;5
145003;0345350685;10
145003;0441569595;6
145109;0345303067;9
145109;0345333926;10
145109;0345337662;9
145109;0345347951;10
145109;0441810764;7
145109;0812509250;9
145109;0812550706;10
145198;0345342968;6
145369;006016848X;5
145369;0316693006;8
145369;0316693235;9
145369;0316693251;9
145369;0316693286;9
145369;0316693294;5
145369;0425151867;8
145369;0439064872;7
145369;0446364193;9
145369;0446525502;8
145369;0446601241;7
145369;0446602744;7
145369;0446604801;8
145369;0446606189;9
145369;0452281903;6
145369;1558743669;10
145369;1558745157;8
145449;0060977493;6
145449;0061096083;7
145449;0312265867;7
145449;0312282990;8
145449;031298328X;5
145449;0312983867;7
145449;0316103098;10
145449;0316107298;10
145449;0316107352;10
145449;0316107387;10
145449;0316284955;7
145449;0375401601;6
145449;0375726403;10
145449;0385474016;8
145449;0399145672;10
145449;043935806X;7
145449;0440211891;7
145449;0440213320;5
145449;0446310786;10
145449;0446603422;8
145449;044661193X;7
145449;0449219410;9
145449;055357695X;8
145449;0609608444;10
145449;0786866586;4
145449;078688939X;8
145449;0805019359;8
145449;0805059555;7
145449;1400031354;10
145449;1400034779;10
145449;1573225789;10
145619;0312195516;10
145619;0316710571;9
145619;0380762609;5
145619;0440226430;9
145619;0446611867;9
145619;0451524667;8
145619;0553569910;8
145619;0553573209;6
145619;0553583980;7
145619;0553584375;9
145619;0671034006;9
145619;0671737821;9
145619;0671871005;8
145619;0743406176;6
145619;0786868716;8
145641;0060173289;7
145641;0060392452;8
145641;0060930535;10
145641;0061009059;10
145641;0140293248;8
145641;014034893X;9
145641;0312205406;5
145641;0316601950;6
145641;0375706771;7
145641;0385484518;10
145641;038550120X;7
145641;0395083567;9
145641;0440940001;5
145641;0446605239;7
145641;0590414291;5
145641;0671001795;8
145641;0671003755;8
145641;0671027646;7
145641;0671038184;8
145641;074322535X;7
145641;0767903854;8
145641;080410526X;7
145641;1573225789;10
145644;0330332775;7
145728;0786808012;10
145737;0060175400;10
145737;0141001771;8
145737;0312195516;5
145737;0312199430;4
145737;0316601950;7
145737;0316781142;10
145737;0375703861;6
145737;0375726403;7
145737;0385336772;8
145737;0385486804;7
145737;0688170528;6
145737;074322535X;9
145861;0066238501;10
145861;0140143505;10
145861;0767905938;9
146057;0399147195;10
146057;0425171493;8
146057;042518045X;10
146057;0449223612;10
146057;0515127221;10
146057;0515131083;10
146057;0553291955;10
146113;0061009059;7
146113;0142000892;7
146113;0312147015;8
146113;0312195516;7
146113;0312306326;5
146113;0312966970;8
146113;0312971346;9
146113;0312976275;8
146113;0312983867;9
146113;0316969443;8
146113;0345318862;9
146113;0345450728;8
146113;0375412530;6
146113;0380012863;8
146113;0380718340;8
146113;0380725231;7
146113;0380759497;8
146113;0380780879;7
146113;0439425220;10
146113;044023722X;7
146113;0446527017;8
146113;0446604658;7
146113;0446610542;8
146113;0515118656;8
146113;0515129933;5
146113;0553280368;8
146113;0553560247;9
146113;0553574639;10
146113;0553574663;9
146113;0671028383;8
146113;0671534718;6
146113;0671568833;8
146113;0671642561;7
146113;0679751602;6
146113;0740704818;8
146113;0805059555;9
146175;0316666343;10
146175;042513525X;8
146175;0440200989;7
146175;0449002411;9
146175;0618129022;10
146175;0671758896;9
146175;0684833395;9
146175;1576737330;7
146230;0061030597;9
146230;0061092606;9
146230;0061092886;9
146230;0064401847;10
146230;014025448X;8
146230;0312283709;10
146230;0374121230;9
146230;0380702843;10
146230;0385493800;6
146230;0399144463;6
146230;0399149155;9
146230;0425144429;7
146230;0439064864;10
146230;0440122090;9
146230;044022103X;10
146230;0440226104;10
146230;0440472431;10
146230;0440984696;10
146230;0446310786;10
146230;0553292722;4
146230;0671042858;6
146230;0786889020;9
146230;080410946X;9
146266;0375413634;8
146266;0385472951;8
146266;0425144429;9
146266;0451205421;8
146266;0553801376;9
146266;0684848783;9
146298;0345427653;5
146298;0505523752;7
146298;0505524090;5
146348;0060915153;9
146348;014034019X;10
146348;0156528207;10
146348;0316769509;10
146348;0316776963;10
146348;0316777730;10
146348;0375502025;9
146348;0380973545;9
146348;0385480016;10
146348;0385484518;10
146348;0385493800;8
146348;0446530077;7
146348;0449223604;8
146348;0553279912;7
146348;0553569074;8
146348;0609804618;8
146348;0679442405;10
146348;0679742298;10
146348;0786867647;10
146348;0804111359;10
146348;0836218221;10
146348;0836218256;10
146348;0836218353;10
146348;0836220889;10
146348;0877733759;10
146348;0878578730;7
146348;0890876517;7
146348;1558746099;10
146386;0316693006;9
146386;0373243790;7
146386;0380775840;7
146386;0385332963;8
146386;0399145923;6
146386;0399147128;10
146386;0446610038;8
146386;0515127833;8
146386;0515136379;9
146386;0515136530;10
146386;0671004549;9
146530;0312278586;7
146530;0316666343;10
146530;0385504209;8
146530;0446530891;10
146530;0446606324;10
146530;0684857820;3
146530;1573220221;7
146564;0425155943;9
146564;0553279378;8
146564;0553582135;7
146564;0671001132;8
146803;0060175400;7
146803;0140177396;10
146803;0142001740;7
146803;0312265859;9
146803;0312986343;8
146803;0316284955;8
146803;0345452550;8
146803;038542471X;9
146803;0385424728;8
146803;0385424736;8
146803;0385472943;9
146803;0385490992;7
146803;0385493800;8
146803;0385497466;8
146803;0385504209;5
146803;0385507593;8
146803;0399141464;7
146803;0399143947;8
146803;0399145672;8
146803;0399146253;7
146803;043935806X;8
146803;0553295772;6
146803;0553802496;9
146803;059035342X;9
146803;067945960X;7
146803;0743224574;7
146803;0743418204;9
146803;0804119724;6
146803;0805010858;7
146803;0805036377;7
146803;1551668653;9
146932;0060809833;10
146932;0060917016;9
146932;0060929790;10
146932;0060936363;10
146932;0060976845;10
146932;0312140940;8
146932;0345342968;9
146932;0375726403;8
146932;0446672211;7
146932;0446673544;7
146932;0451163966;7
146932;0452264464;10
146932;0553211668;8
146932;0553280414;9
146932;0802132952;6
147141;0060928336;7
147141;0060938455;5
147141;0060987103;8
147141;0064407667;6
147141;0064407675;6
147141;0156528207;6
147141;0316666343;6
147141;0345313860;9
147141;0345337662;10
147141;0345351525;8
147141;0345404319;7
147141;0380728133;7
147141;0380816547;5
147141;0439064872;5
147141;0439136369;10
147141;043935806X;10
147141;0515135062;6
147141;059035342X;6
147141;0758203330;4
147141;0786881852;4
147141;0894803700;4
147166;0553575384;8
147224;0140067477;7
147224;0156027321;7
147224;0345350472;8
147224;0345424719;10
147224;0375412530;8
147224;0375412824;8
147224;0375758992;9
147224;0385474016;8
147224;038550120X;5
147224;0425092917;9
147224;042511774X;10
147224;0553211404;10
147224;0671683993;9
147224;0684857820;8
147224;1573220876;9
147307;015100692X;4
147307;0373484003;10
147307;0440122090;7
147307;0440213290;7
147307;0440223202;9
147307;0440235596;8
147307;0515135062;7
147307;0515137111;8
147307;0553574108;6
147307;0553584049;8
147307;0671525743;7
147420;006092988X;8
147420;0316666343;9
147420;0380002930;10
147420;0380012863;6
147420;0385484518;10
147420;0446363251;10
147420;0451205421;4
147420;0553279378;10
147420;0671617028;10
147420;0684801523;10
147420;0743412273;8
147420;0786869216;5
147451;0060938455;8
147451;0140131558;7
147451;0316776963;7
147451;0375706771;8
147451;0380728133;10
147451;0380791978;8
147451;0380813815;10
147451;0380817683;8
147451;0385720106;8
147451;0440183057;7
147451;0440236673;6
147451;0441569595;6
147451;0446310786;8
147451;0553377868;7
147451;0553562738;10
147451;0590112899;8
147451;0671027360;9
147451;0671758896;8
147451;0684862719;10
147451;0743457943;7
147451;1573225517;6
147451;1861976127;8
147649;2253150711;7
147678;006000438X;8
147678;0060934913;8
147678;0140298479;8
147678;0316776963;10
147678;0373250118;5
147678;0380730200;9
147678;0440221595;9
147678;0671874349;8
147678;0805063889;9
147678;0836210263;8
147686;0312284683;9
147686;0312966091;9
147686;0373250223;9
147686;0380725231;9
147686;0380789035;9
147686;0380816555;9
147686;0525947647;9
147686;0671001795;9
147686;0743418174;9
147686;0767907817;7
147686;1573229326;8
147752;0345368754;10
147752;043935806X;10
147752;0440225701;6
147752;0679777547;8
147803;0142001805;9
147803;0385504209;8
147839;0142001740;8
147839;0316603287;3
147839;0316693235;7
147839;0316781142;8
147839;0375727132;7
147839;0385490992;7
147839;042516098X;6
147839;0425182908;6
147839;044023722X;8
147839;0446525804;8
147839;0446527017;5
147839;0446609943;7
147839;0515118230;6
147839;0743227441;6
147847;0061097101;9
147847;0312924585;5
147847;0312955006;9
147847;0312971346;9
147847;0345337662;5
147847;0375706771;5
147847;0375727345;5
147847;0380018179;5
147847;0380600129;5
147847;0380702843;5
147847;0380732688;9
147847;0380778556;5
147847;0385484518;9
147847;0425172546;8
147847;0440193613;5
147847;044021145X;5
147847;0440220424;9
147847;0440225817;8
147847;0446310786;5
147847;0446359866;5
147847;0446363251;5
147847;0446364282;5
147847;0446365505;5
147847;0446605239;9
147847;0446610038;5
147847;0449217264;5
147847;0451180410;5
147847;0553260111;7
147847;0553274295;10
147847;0670865796;10
147847;0670894605;10
147847;0671042556;9
147847;067169071X;7
147847;0671693816;8
147847;0671729454;9
147847;0671737619;5
147847;0671758896;5
147847;0671759329;10
147847;0671759345;9
147847;0671867091;9
147847;0671867113;8
147847;0671886665;5
147847;0684872153;9
147847;0743406176;9
147847;0786868619;10
147847;0812570944;9
147847;0971263906;10
147847;1576737330;10
147965;015100692X;10
147965;0345409876;10
147965;038572179X;8
147965;0449908798;8
147965;0553292722;6
147965;0553583441;4
147965;0671025333;8
147965;0679720200;8
147965;0871136791;10
147965;0971880107;4
147965;1551666839;9
147965;1551668084;5
147965;1551668459;3
147965;1551669390;8
148028;0345339681;5
148028;0345339703;5
148028;044020562X;5
148028;0440224675;5
148028;0446364193;5
148028;052594527X;10
148028;0684833395;10
148028;0743436210;5
148142;014027927X;7
148142;0140279288;8
148199;0385509510;4
148199;0425133516;9
148199;0425158616;7
148199;042516098X;7
148199;0425179613;7
148199;0439136369;7
148199;0440214041;5
148199;0440217520;6
148199;0440418321;10
148199;0553573926;10
148199;0679735909;9
148199;0743422910;4
148199;0836217012;7
148199;1592400876;7
148220;0446608955;8
148258;006000438X;6
148258;006016848X;7
148258;0060192119;8
148258;0064405052;9
148258;0140280553;5
148258;0156012197;10
148258;0156027321;5
148258;0375422307;8
148258;0375504907;6
148258;0375758232;5
148258;0385475772;5
148258;0385722206;7
148258;0399142789;6
148258;0786884592;7
148258;1878424319;7
148263;0060987103;7
148263;0316666343;7
148263;0375706771;10
148263;0375725849;9
148263;0440220424;10
148263;0449005615;10
148263;0786869216;7
148263;080411868X;8
148314;0060930535;9
148314;0316569321;7
148314;0345354613;6
148314;0345370805;7
148314;0440224624;7
148314;0446608955;8
148314;0446610399;8
148314;0446672211;8
148314;0451197747;6
148314;0452282829;7
148314;0671537458;9
148314;0671617028;8
148314;0679746048;8
148314;0743412028;8
148586;0316168815;8
148586;0345441265;8
148586;0553578316;8
148586;0743437640;9
148590;0061009059;9
148590;0061031410;6
148590;0312099436;8
148590;0312983867;9
148590;0312986343;6
148590;0316782505;8
148590;0375705198;8
148590;0425158616;7
148590;044022103X;7
148590;0446675059;9
148590;0515137111;7
148590;055356451X;9
148590;0553564528;9
148590;0553576798;9
148590;0553578685;9
148590;0553584510;9
148590;0671568833;8
148712;0060085444;8
148712;0140280553;8
148712;0142001740;10
148712;0440241537;7
148712;044661162X;6
148712;0449219461;7
148712;0449221512;7
148712;0553271636;7
148712;0553291955;7
148712;0684814994;8
148712;0743225406;10
148712;0805036377;8
148712;0971880107;2
148744;0060934417;8
148744;0070212570;8
148744;014025448X;9
148744;0140254544;8
148744;0312986343;8
148744;0316666343;8
148744;0345339681;8
148744;0345459202;8
148744;0375700757;9
148744;0380727293;8
148744;0380730138;8
148744;0385265700;10
148744;0399146008;8
148744;0399501487;9
148744;0425176487;8
148744;044021145X;10
148744;0440407524;8
148744;0440498058;9
148744;0446519138;10
148744;0449217493;7
148744;0449219461;8
148744;0451186923;8
148744;0452264464;9
148744;0515087122;8
148744;0515090506;8
148744;0515095826;8
148744;0515129941;8
148744;055321313X;7
148744;0553574639;7
148744;0670865796;10
